,X,Y,KMean2,KMean3,KMean4,KMean5,KMean6
2060294,-73.8579936329,40.6925939457,1,2,3,1,3
2060456,-73.9537327426,40.809247162,0,1,0,4,4
2060510,-73.9052950999,40.7453118106,0,2,0,4,4
2060584,-73.7850582082,40.8433788448,0,1,2,0,1
2060783,-73.9231568729,40.7660918643,0,1,0,4,4
2060858,-73.8546636672,40.8405507064,0,1,2,0,1
2060866,-73.9468944609,40.8274334697,0,1,2,0,4
2061014,-73.9641535007,40.6500084293,1,0,1,2,2
2061019,-73.8966789599,40.86041826,0,1,2,0,1
2061118,-73.8837283911,40.8817185026,0,1,2,0,1
2061375,-73.9022287219,40.8576180114,0,1,2,0,1
2061562,-74.035665894,40.6222614305,1,0,1,3,5
2061603,-73.9089738672,40.707387708,1,2,0,4,2
2061647,-73.9533068621,40.8035571763,0,1,0,4,4
2061827,-73.7383158163,40.7283899995,0,2,3,1,3
2061848,-73.884752608,40.6350822694,1,2,3,2,0
2062389,-73.957024402,40.6289973911,1,0,1,2,0
2062500,-73.9734539705,40.7878994084,0,1,0,4,4
2062517,-73.960827796,40.6490603944,1,0,1,2,0
2062711,-73.9614530515,40.6459178281,1,0,1,2,0
2062723,-73.9174968692,40.85017807,0,1,2,0,1
2062873,-73.9386387353,40.6815873027,1,0,0,2,2
2063082,-73.8789855508,40.6602158415,1,2,3,2,3
2063358,-73.8818760497,40.6623378177,1,2,3,2,3
2063504,-73.9985772457,40.6159264844,1,0,1,2,0
2063632,-73.9239950233,40.6927882098,1,0,0,2,2
2063774,-73.9312020453,40.8549985233,0,1,2,0,1
2064023,-74.1285939491,40.6282473111,1,0,1,3,5
2064171,-73.9452193519,40.8300127179,0,1,2,0,4
2064178,-73.971193004,40.6050809448,1,0,1,2,0
2064261,-74.0867072002,40.6479803831,1,0,1,3,5
2064414,-73.9544243005,40.6908582416,1,0,0,2,2
2064589,-73.8239081167,40.7667267462,0,2,3,1,3
2064631,-73.7339913373,40.6529891624,0,2,3,1,3
2064633,-74.0000360864,40.740429409,1,0,0,4,2
2064656,-73.9871798739,40.7332923382,1,0,0,4,2
2064693,-73.924792457,40.8681800596,0,1,2,0,1
2064698,-73.8367033575,40.8796304751,0,1,2,0,1
2065211,-73.9601841892,40.6828538811,1,0,1,2,2
2065303,-73.7247185581,40.7630081819,0,2,3,1,3
2065628,-73.9429509045,40.8332586139,0,1,2,0,4
2065710,-73.9549348449,40.5757036124,1,0,1,2,0
2065820,-73.8611589424,40.6704694228,1,2,3,1,3
2065821,-73.9415394498,40.6835019198,1,0,0,2,2
2066099,-73.9909715322,40.6046889497,1,0,1,2,0
2066349,-73.8074340836,40.7609226934,0,2,3,1,3
2066389,-73.9598666669,40.6473006567,1,0,1,2,0
2066487,-73.9502780826,40.8012256371,0,1,0,4,4
2066696,-73.9551568383,40.5774768425,1,0,1,2,0
2066739,-73.8200877983,40.7590273144,0,2,3,1,3
2066908,-73.9570616295,40.7335210954,1,0,0,4,2
2067296,-73.9708276159,40.6830437162,1,0,1,2,2
2067364,-73.9518474188,40.8137779264,0,1,0,4,4
2067373,-73.9372638071,40.8208824828,0,1,2,0,4
2067396,-74.09053765,40.6398501194,1,0,1,3,5
2067451,-73.8499528341,40.7259299175,0,2,3,1,3
2067580,-73.9623735284,40.7198019138,1,0,0,4,2
2067869,-73.939644169,40.813585543,0,1,2,4,4
2067892,-73.9550910867,40.6538506882,1,0,1,2,2
2067894,-73.8801181521,40.6617486158,1,2,3,2,3
2067895,-73.8636831716,40.6806473335,1,2,3,1,3
2068021,-73.9265650844,40.8672781961,0,1,2,0,1
2068022,-73.95391939,40.6127031035,1,0,1,2,0
2068163,-73.8222342329,40.8447266542,0,1,2,0,1
2068174,-73.9588519749,40.6682018035,1,0,1,2,2
2068430,-73.9383921475,40.5972618382,1,0,1,2,0
2068431,-73.991831072,40.761429181,0,1,0,4,4
2068585,-74.020714686,40.6394721774,1,0,1,3,5
2068719,-73.9031753899,40.8529692825,0,1,2,0,1
2068852,-73.9189328967,40.8285699839,0,1,2,0,1
2069114,-73.9016631388,40.8244998593,0,1,2,0,1
2069208,-73.9856488721,40.6713949529,1,0,1,2,2
2069267,-73.8715962532,40.6754413602,1,2,3,1,3
2069292,-73.9501029643,40.7746428265,0,1,0,4,4
2069465,-73.9095394781,40.8195081744,0,1,2,0,1
2069597,-73.9838197661,40.7812618192,0,1,0,4,4
2069719,-73.9418995242,40.8330302779,0,1,2,0,4
2069822,-73.9845832093,40.7745537881,0,1,0,4,4
2069933,-73.983350013,40.6959878002,1,0,0,2,2
2070173,-73.9540019386,40.6131258348,1,0,1,2,0
2070191,-73.9952911424,40.6323923958,1,0,1,2,0
2070214,-73.9298748142,40.8521185304,0,1,2,0,1
2070218,-73.949087488,40.7758555565,0,1,0,4,4
2070219,-74.1844544941,40.5626857156,1,0,1,3,5
2070222,-74.0787477484,40.5969165058,1,0,1,3,5
2070269,-73.806926478,40.7318082196,0,2,3,1,3
2070297,-73.9506760683,40.5955852054,1,0,1,2,0
2070341,-73.9073648144,40.7569869103,0,1,0,4,4
2070626,-73.7942578546,40.6956761014,0,2,3,1,3
2070703,-73.9940361734,40.7667129447,0,1,0,4,4
2070756,-73.8240544013,40.8206747383,0,1,2,0,1
2070867,-73.8487387774,40.7267297992,0,2,3,1,3
2070935,-73.9185331037,40.6356765915,1,0,1,2,0
2070988,-73.856749746,40.8401992481,0,1,2,0,1
2071032,-73.9203575103,40.8277969668,0,1,2,0,1
2071150,-73.8898619917,40.835673908,0,1,2,0,1
2071239,-73.936862381,40.7641651469,0,1,0,4,4
2071300,-73.7460674732,40.766773612,0,2,3,1,3
2071512,-73.9903570668,40.6202244337,1,0,1,2,0
2071516,-73.9200955397,40.6938972002,1,0,0,2,2
2071554,-73.9394791201,40.8441231517,0,1,2,0,1
2071557,-73.9908263654,40.6914295784,1,0,1,2,2
2071688,-73.8965959175,40.9091775829,0,1,2,0,1
2071689,-73.866126255,40.8232179761,0,1,2,0,1
2071711,-73.9289678884,40.6554569432,1,0,1,2,2
2072059,-73.9365840713,40.7986498518,0,1,0,4,4
2072247,-73.9531850122,40.8175991281,0,1,2,4,4
2072525,-73.9530367172,40.6079350374,1,0,1,2,0
2072653,-73.9220990442,40.7723409292,0,1,0,4,4
2072744,-73.9693390911,40.7994482103,0,1,0,4,4
2072903,-73.7606221247,40.7239179013,0,2,3,1,3
2072992,-73.9470406486,40.8117364904,0,1,0,4,4
2072995,-73.9113390302,40.8409677523,0,1,2,0,1
2073192,-73.9617233719,40.6269761414,1,0,1,2,0
2073193,-73.9563715418,40.6191790278,1,0,1,2,0
2073275,-73.7517240108,40.7000771726,0,2,3,1,3
2073662,-73.8647555612,40.8558647295,0,1,2,0,1
2073751,-73.9960265579,40.7459462887,1,0,0,4,4
2073767,-73.8661659971,40.8735202861,0,1,2,0,1
2073927,-73.8636867265,40.6806720407,1,2,3,1,3
2073942,-73.95890293,40.6557075858,1,0,1,2,2
2074101,-73.8958365402,40.8581668472,0,1,2,0,1
2074122,-73.9823628713,40.7195981096,1,0,0,4,2
2074189,-73.8733767564,40.7288345673,0,2,3,1,3
2074217,-73.7994255986,40.6836823133,0,2,3,1,3
2074453,-73.953063873,40.7742131468,0,1,0,4,4
2074699,-73.8605304465,40.8555248451,0,1,2,0,1
2074793,-73.8966284759,40.883594422,0,1,2,0,1
2074817,-73.8784661027,40.7593671898,0,2,3,1,3
2074934,-73.8363826719,40.7160494985,0,2,3,1,3
2075004,-73.9863874195,40.7442904688,1,0,0,4,4
2075094,-73.9826955968,40.5913345596,1,0,1,2,0
2075119,-73.8685695783,40.8593768686,0,1,2,0,1
2075267,-73.9361449182,40.6690807487,1,0,1,2,2
2075698,-73.9745963499,40.7941247156,0,1,0,4,4
2075723,-73.8569584869,40.6893291284,1,2,3,1,3
2075969,-74.0957336763,40.5847413957,1,0,1,3,5
2076061,-73.8899642978,40.7432258965,0,2,0,1,3
2076217,-73.97938546,40.7468475349,1,0,0,4,4
2076282,-73.9849685434,40.7469417203,1,0,0,4,4
2076435,-73.9171218022,40.6232142349,1,0,1,2,0
2076444,-73.9848783279,40.7469005372,1,0,0,4,4
2076551,-74.0840297744,40.6451826896,1,0,1,3,5
2076691,-73.9228160873,40.8265223456,0,1,2,0,4
2076781,-73.9732505089,40.5842374392,1,0,1,2,0
2076878,-74.107849886,40.5789418694,1,0,1,3,5
2077262,-73.8705167952,40.8693395873,0,1,2,0,1
2078003,-74.0315920306,40.6152496777,1,0,1,3,5
2078033,-73.9194023995,40.7064622621,1,0,0,4,2
2078159,-73.7945865185,40.7669142484,0,2,3,1,3
2078161,-73.9733185272,40.6392705783,1,0,1,2,0
2078421,-73.9523006697,40.6400625136,1,0,1,2,0
2078600,-73.948381965,40.7730858017,0,1,0,4,4
2078716,-73.9670881272,40.6403229618,1,0,1,2,0
2078951,-74.0896751387,40.5905872228,1,0,1,3,5
2079125,-73.963698204,40.718490344,1,0,0,4,2
2079404,-73.9775158427,40.6083102353,1,0,1,2,0
2079764,-73.7079593136,40.7363344816,0,2,3,1,3
2079778,-73.9027183195,40.8169994361,0,1,2,0,1
2080159,-73.9996684207,40.6569198862,1,0,1,2,2
2080263,-73.9485941255,40.7882231138,0,1,0,4,4
2080268,-73.9921565894,40.7253631856,1,0,0,4,2
2080454,-73.9821944782,40.6342356111,1,0,1,2,0
2080486,-73.9482199464,40.628562831,1,0,1,2,0
2080672,-73.9708467373,40.6393056604,1,0,1,2,0
2080994,-73.9603990618,40.8128095495,0,1,0,4,4
2081070,-73.8975964857,40.8162786287,0,1,2,0,1
2081134,-73.9140913782,40.7582409825,0,1,0,4,4
2081217,-73.9733312101,40.7878472301,0,1,0,4,4
2081237,-73.8614767445,40.684078413,1,2,3,1,3
2081526,-73.9533838964,40.8173439498,0,1,2,4,4
2081527,-73.8705961544,40.728227629,0,2,3,1,3
2081751,-73.9580147575,40.8013741851,0,1,0,4,4
2081845,-73.9246917359,40.826221667,0,1,2,0,4
2081947,-74.005036792,40.6334491253,1,0,1,2,0
2082552,-73.9156945038,40.8120636655,0,1,2,0,4
2082669,-74.0796836406,40.6449113046,1,0,1,3,5
2082710,-73.9453251962,40.7935518778,0,1,0,4,4
2082725,-73.9524015903,40.6046602344,1,0,1,2,0
2083162,-73.9123919908,40.6945585729,1,2,0,2,2
2083390,-73.9810324868,40.7295064727,1,0,0,4,2
2083711,-73.9852674797,40.7660204824,0,1,0,4,4
2083884,-73.9715162513,40.7928284831,0,1,0,4,4
2083885,-73.8671620222,40.7224624666,0,2,3,1,3
2083966,-73.7476838598,40.5993069981,1,2,3,1,3
2085012,-73.970758202,40.7508941714,0,1,0,4,4
2085070,-73.9109893956,40.6592926196,1,0,1,2,2
2085092,-73.8585298214,40.7373068194,0,2,3,1,3
2085147,-73.9022912329,40.7412470684,0,2,0,4,4
2085232,-73.9334537212,40.855378613,0,1,2,0,1
2085233,-73.934147852,40.5851219767,1,0,1,2,0
2085334,-73.9517440364,40.7769930209,0,1,0,4,4
2085481,-73.8328247738,40.7020954756,0,2,3,1,3
2085505,-73.9143968302,40.8379453913,0,1,2,0,1
2085598,-73.9240803422,40.7698719855,0,1,0,4,4
2085781,-73.9466993585,40.6153981148,1,0,1,2,0
2085868,-73.8797435421,40.7455843995,0,2,3,1,3
2085875,-73.9276881744,40.675663208,1,0,1,2,2
2085961,-73.8481047398,40.8656041728,0,1,2,0,1
2086069,-73.9634446431,40.5756846769,1,0,1,2,0
2086170,-73.9396186771,40.8257556131,0,1,2,0,4
2086232,-73.9482275244,40.6141499321,1,0,1,2,0
2086584,-73.9796372438,40.7259984358,1,0,0,4,2
2086829,-73.9898424631,40.7589450298,0,1,0,4,4
2086988,-73.8641426822,40.6833899081,1,2,3,1,3
2087007,-73.8918357577,40.7441526508,0,2,0,1,3
2087220,-73.938089849,40.6980446529,1,0,0,2,2
2087353,-73.8866603161,40.8355802306,0,1,2,0,1
2087470,-73.8980601299,40.8956778049,0,1,2,0,1
2088146,-73.9141698453,40.8402096089,0,1,2,0,1
2088249,-73.9476533024,40.8136086705,0,1,2,4,4
2088450,-73.9831453662,40.7209239455,1,0,0,4,2
2088805,-73.9286231807,40.7620523741,0,1,0,4,4
2088896,-73.9782359941,40.6750498304,1,0,1,2,2
2088900,-73.9476011082,40.6504769267,1,0,1,2,0
2088904,-73.950362413,40.7704791695,0,1,0,4,4
2088941,-73.9301311376,40.8661880211,0,1,2,0,1
2088971,-73.8734834445,40.7353534835,0,2,3,1,3
2088972,-73.9211615626,40.6981221347,1,0,0,2,2
2089017,-73.95738807,40.5898073423,1,0,1,2,0
2089205,-73.9719429368,40.7829997014,0,1,0,4,4
2089329,-73.9039261228,40.8537548955,0,1,2,0,1
2089393,-73.8750265563,40.8957100607,0,1,2,0,1
2089446,-73.9167827096,40.8056170987,0,1,2,0,4
2089499,-73.9802391854,40.6670875961,1,0,1,2,2
2089523,-73.8924397423,40.8841669793,0,1,2,0,1
2089910,-74.006151389,40.6086251766,1,0,1,2,0
2089924,-73.9960092868,40.733032231,1,0,0,4,2
2089990,-73.912775696,40.6989614735,1,2,0,2,2
2090037,-74.119649915,40.6148321797,1,0,1,3,5
2090075,-73.9766685658,40.6109560487,1,0,1,2,0
2090351,-73.9904708825,40.6051692486,1,0,1,2,0
2090352,-73.8959460244,40.7442854409,0,2,0,4,4
2091062,-73.9040032176,40.7427334192,0,2,0,4,4
2091282,-73.9350232462,40.5845735147,1,0,1,2,0
2091344,-73.9533893712,40.7785774113,0,1,0,4,4
2091417,-73.9470202236,40.7783989959,0,1,0,4,4
2091871,-73.9079077084,40.8760231362,0,1,2,0,1
2092298,-73.964226922,40.6945451864,1,0,0,2,2
2092496,-73.8358983066,40.7149838401,0,2,3,1,3
2092593,-73.8561292488,40.7260421015,0,2,3,1,3
2092602,-73.8835954597,40.7448994241,0,2,3,1,3
2092833,-73.7888533319,40.6782122645,0,2,3,1,3
2092891,-74.0717779892,40.6117621885,1,0,1,3,5
2092915,-74.0006855748,40.7339325774,1,0,0,4,2
2092918,-73.930498661,40.8570099683,0,1,2,0,1
2092919,-73.9444460678,40.6612185212,1,0,1,2,2
2092928,-73.9653006658,40.6408247321,1,0,1,2,0
2092929,-73.9491153867,40.5928671736,1,0,1,2,0
2093026,-73.8889495855,40.8713487035,0,1,2,0,1
2093080,-73.819409868,40.8173546755,0,1,2,0,1
2093229,-73.9523420403,40.7839374511,0,1,0,4,4
2093363,-73.915730127,40.8039008802,0,1,2,4,4
2093369,-73.9217231319,40.6160590397,1,0,1,2,0
2093425,-73.9826785842,40.6708016724,1,0,1,2,2
2093440,-73.9676047802,40.7636289444,0,1,0,4,4
2093443,-73.9373486004,40.7653566306,0,1,0,4,4
2093563,-73.9882745505,40.7664846889,0,1,0,4,4
2093566,-73.8513841006,40.8784755843,0,1,2,0,1
2093615,-74.2027396973,40.5443826533,1,0,1,3,5
2093669,-73.909653246,40.6878070639,1,2,0,2,2
2093696,-73.7952835533,40.7151438527,0,2,3,1,3
2093734,-73.7585686697,40.695214264,0,2,3,1,3
2093945,-73.8460489569,40.7260043621,0,2,3,1,3
2093997,-73.9560102999,40.6863354768,1,0,0,2,2
2094023,-73.8816590029,40.7440465775,0,2,3,1,3
2094054,-73.9564767442,40.6567112833,1,0,1,2,2
2094111,-73.8193302636,40.7867919617,0,2,3,1,3
2094163,-73.9489181627,40.5918048485,1,0,1,2,0
2094477,-73.8089801731,40.7567587358,0,2,3,1,3
2094702,-73.9679034518,40.8030543903,0,1,0,4,4
2094950,-73.9560847533,40.770382682,0,1,0,4,4
2095078,-73.9612555606,40.5764442702,1,0,1,2,0
2095292,-73.9457731897,40.8376871951,0,1,2,0,4
2095384,-73.9212343434,40.7616715294,0,1,0,4,4
2095464,-74.0785867591,40.6437016088,1,0,1,3,5
2095469,-73.8858112179,40.879711468,0,1,2,0,1
2095489,-73.9874706863,40.7218467363,1,0,0,4,2
2095642,-73.9968524579,40.6047496467,1,0,1,2,0
2095736,-73.9576545366,40.6522185151,1,0,1,2,2
2096096,-73.9582524893,40.6411627428,1,0,1,2,0
2096245,-73.8885703894,40.8236068963,0,1,2,0,1
2096338,-73.9378733389,40.6246518686,1,0,1,2,0
2096376,-73.9281983866,40.6873041124,1,0,0,2,2
2096454,-73.8638405203,40.6812788184,1,2,3,1,3
2096646,-73.949022852,40.5867325033,1,0,1,2,0
2096652,-73.9862544601,40.7240451487,1,0,0,4,2
2096727,-73.8770818895,40.7329090578,0,2,3,1,3
2096868,-73.9641392316,40.6296228976,1,0,1,2,0
2096876,-73.8574451944,40.7298479753,0,2,3,1,3
2097193,-73.9650706929,40.6740282752,1,0,1,2,2
2097710,-73.8661258258,40.8360028668,0,1,2,0,1
2097742,-73.9642028858,40.6855807601,1,0,1,2,2
2098015,-73.9421247197,40.7112353497,1,0,0,4,2
2098355,-73.9518448667,40.6525401137,1,0,1,2,2
2099248,-73.8494671756,40.7253089676,0,2,3,1,3
2099495,-73.9037867278,40.8826482039,0,1,2,0,1
2100260,-73.8939500745,40.7557813767,0,1,0,4,4
2100603,-73.981281803,40.7282219677,1,0,0,4,2
2100904,-73.8506061438,40.7209737271,0,2,3,1,3
2101217,-73.9405328462,40.7246646515,1,0,0,4,2
2101470,-73.9705983398,40.6388033013,1,0,1,2,0
2101714,-73.8563199583,40.7396645736,0,2,3,1,3
2101785,-73.9252762774,40.6853699325,1,0,0,2,2
2102566,-73.7421870727,40.5959955367,1,2,3,1,3
2102669,-73.7790801949,40.6975638218,0,2,3,1,3
2102828,-73.9619399004,40.5757747668,1,0,1,2,0
2103132,-73.9774749962,40.7186969759,1,0,0,4,2
2103218,-73.9077791864,40.8852589175,0,1,2,0,1
2103283,-73.9830306021,40.7324272039,1,0,0,4,2
2103463,-73.9122842865,40.8422090837,0,1,2,0,1
2103502,-73.8965856013,40.6670400666,1,2,3,2,2
2103568,-73.9710197335,40.6889834499,1,0,1,2,2
2103715,-73.8803389829,40.8741945794,0,1,2,0,1
2103807,-73.9829692033,40.7750119321,0,1,0,4,4
2103913,-73.8946161306,40.834424016,0,1,2,0,1
2103988,-73.9017002793,40.8776264057,0,1,2,0,1
2104057,-73.9137791043,40.6955312688,1,2,0,2,2
2104423,-73.9084874401,40.8909354936,0,1,2,0,1
2104719,-73.9671744345,40.6406688295,1,0,1,2,0
2104724,-73.7098517251,40.7467419284,0,2,3,1,3
2105166,-73.9064542064,40.8785004244,0,1,2,0,1
2105320,-73.8921657925,40.7565235468,0,1,0,4,4
2106452,-73.9746963707,40.6069866578,1,0,1,2,0
2106491,-73.9423439101,40.7956089725,0,1,0,4,4
2106892,-73.9494885145,40.7802802486,0,1,0,4,4
2107191,-73.981674039,40.6007819976,1,0,1,2,0
2107260,-73.9747140754,40.7884486382,0,1,0,4,4
2107297,-73.9051355769,40.7128768822,1,2,0,4,2
2107356,-73.8654479955,40.8638169426,0,1,2,0,1
2107405,-73.8275678384,40.8479433178,0,1,2,0,1
2107787,-73.8477558689,40.8458555569,0,1,2,0,1
2107846,-73.9542642515,40.808533746,0,1,0,4,4
2107879,-73.9540328443,40.8088492971,0,1,0,4,4
2108106,-73.9293946565,40.8617713533,0,1,2,0,1
2108200,-73.9614923954,40.6526727532,1,0,1,2,2
2108258,-73.9384681278,40.8469469202,0,1,2,0,1
2108311,-73.9989087688,40.6069043494,1,0,1,2,0
2108393,-73.8923590606,40.8424200213,0,1,2,0,1
2108644,-74.0243433769,40.620507719,1,0,1,3,5
2109535,-73.9589583103,40.8117358594,0,1,0,4,4
2109577,-73.9966768704,40.7318437735,1,0,0,4,2
2109670,-73.9664358125,40.5832749699,1,0,1,2,0
2110185,-73.8902249955,40.8719235653,0,1,2,0,1
2110221,-73.9641921315,40.7190367059,1,0,0,4,2
2111814,-73.8550517575,40.7536612234,0,2,3,1,3
2112051,-73.965157204,40.6740475148,1,0,1,2,2
2112580,-73.9329608946,40.856572273,0,1,2,0,1
2112733,-73.9235825247,40.6153576235,1,0,1,2,0
2113304,-73.9529141405,40.7817281749,0,1,0,4,4
2113312,-73.8820402097,40.75295094,0,2,0,1,3
2115631,-73.8761108021,40.7389849067,0,2,3,1,3
2115791,-73.9604991717,40.57717962,1,0,1,2,0
2116075,-73.9901045796,40.7196896123,1,0,0,4,2
2116192,-73.9500270316,40.7988485946,0,1,0,4,4
2116461,-73.8665541478,40.8584825267,0,1,2,0,1
2116755,-73.8896013831,40.8685909088,0,1,2,0,1
2116916,-73.9836275618,40.6084100811,1,0,1,2,0
2117177,-74.1504749388,40.6197805118,1,0,1,3,5
2117261,-74.2366500317,40.5114677132,1,0,1,3,5
2117675,-73.8943763821,40.8830077641,0,1,2,0,1
2118467,-74.0019549697,40.7093011001,1,0,0,4,2
2120057,-73.8930982977,40.7512462652,0,2,0,4,4
2120472,-73.9587068917,40.652177726,1,0,1,2,2
2120787,-73.833458094,40.7127762885,0,2,3,1,3
2120815,-73.7826052555,40.7788922976,0,2,3,1,3
2120953,-73.8673173147,40.8383537183,0,1,2,0,1
2121342,-73.7483527646,40.6081412559,1,2,3,1,3
2121390,-73.8890888919,40.7444739191,0,2,0,1,3
2121638,-73.9831779714,40.6060385129,1,0,1,2,0
2121730,-73.8724735313,40.8331665362,0,1,2,0,1
2121808,-73.7776459567,40.6702065753,0,2,3,1,3
2121826,-73.9509463528,40.6540987704,1,0,1,2,2
2122419,-73.9816515582,40.7350015717,1,0,0,4,2
2122584,-73.952766898,40.653336483,1,0,1,2,2
2122598,-73.8229943785,40.7546484504,0,2,3,1,3
2122610,-73.831907514,40.7540607011,0,2,3,1,3
2122627,-73.8536309793,40.8992584944,0,1,2,0,1
2122741,-74.0103258836,40.6340937971,1,0,1,2,0
2122820,-73.8765415593,40.7538427108,0,2,3,1,3
2122848,-73.885623334,40.8712109645,0,1,2,0,1
2123039,-73.9021936158,40.8593663567,0,1,2,0,1
2123164,-73.8312740478,40.7661805854,0,2,3,1,3
2123668,-73.9077939081,40.7468756013,0,1,0,4,4
2124240,-74.0333312912,40.6143598734,1,0,1,3,5
2124309,-73.9079627858,40.6977802198,1,2,0,2,2
2124363,-73.9908914111,40.7168159138,1,0,0,4,2
2125326,-73.9165530848,40.818783368,0,1,2,0,4
2125840,-73.7522678634,40.7449168925,0,2,3,1,3
2126008,-73.7724707851,40.5958261787,1,2,3,1,3
2126048,-73.9097049832,40.8386554385,0,1,2,0,1
2126119,-74.0061738384,40.7345444941,1,0,0,4,2
2126331,-73.9372716793,40.8431942611,0,1,2,0,1
2126340,-73.9587132252,40.8108245241,0,1,0,4,4
2126477,-73.8843365465,40.8813650485,0,1,2,0,1
2127111,-73.9112777143,40.7541574116,0,1,0,4,4
2127183,-73.9103155744,40.6591630915,1,0,1,2,2
2127297,-73.8676699096,40.7464824183,0,2,3,1,3
2127298,-73.973873946,40.7943633456,0,1,0,4,4
2127554,-73.8073055236,40.7417256705,0,2,3,1,3
2127640,-73.9447970728,40.8381203963,0,1,2,0,4
2127830,-73.8437230689,40.7224220592,0,2,3,1,3
2127854,-73.9153335448,40.7749162116,0,1,0,4,4
2127999,-73.946966631,40.6779463828,1,0,1,2,2
2128075,-73.9511586263,40.6398232378,1,0,1,2,0
2128378,-73.9508321343,40.6525945809,1,0,1,2,2
2128379,-73.8629613638,40.6810005523,1,2,3,1,3
2128508,-73.8909690669,40.7511152662,0,2,0,4,4
2128774,-73.9523657974,40.669969682,1,0,1,2,2
2130157,-73.8589992183,40.7371674125,0,2,3,1,3
2131122,-73.8867718086,40.8741159848,0,1,2,0,1
2132208,-73.9212396454,40.8273995888,0,1,2,0,1
2132375,-73.875546051,40.8732563136,0,1,2,0,1
2132740,-73.7388752163,40.7568928856,0,2,3,1,3
2132861,-73.9764601399,40.7832614624,0,1,0,4,4
2133005,-73.9583586772,40.707737304,1,0,0,4,2
2133102,-73.9550946925,40.6538479448,1,0,1,2,2
2133383,-73.9821511037,40.6078169855,1,0,1,2,0
2133657,-73.9478212468,40.8343972311,0,1,2,0,4
2134486,-73.9018039607,40.751108544,0,1,0,4,4
2134623,-73.9031755242,40.8727420984,0,1,2,0,1
2134873,-73.9189437585,40.7069367845,1,0,0,4,2
2135381,-74.0015383768,40.6316074725,1,0,1,2,0
2135772,-73.9718407601,40.5891475513,1,0,1,2,0
2136625,-73.9407891377,40.6148709668,1,0,1,2,0
2138087,-73.9545064408,40.6656008625,1,0,1,2,2
2138333,-73.951456461,40.6761862194,1,0,1,2,2
2138370,-73.8238831221,40.7666224077,0,2,3,1,3
2138489,-73.9346257991,40.7956624927,0,1,0,4,4
2138653,-73.8759829852,40.7397999612,0,2,3,1,3
2139496,-74.1582840211,40.6105310357,1,0,1,3,5
2139675,-73.9369144785,40.6405601428,1,0,1,2,0
2139879,-73.8835082736,40.6606047801,1,2,3,2,3
2139883,-73.9126707303,40.7488089613,0,1,0,4,4
2139955,-73.9550398994,40.6121545883,1,0,1,2,0
2140037,-73.9044384877,40.8695016658,0,1,2,0,1
2140288,-73.890951024,40.6474865209,1,2,3,2,0
2140452,-73.9405427093,40.8106601359,0,1,2,4,4
2140528,-73.9124532054,40.8758839499,0,1,2,0,1
2141342,-73.9565082091,40.7466545254,0,1,0,4,4
2141414,-73.9135401534,40.8325184559,0,1,2,0,1
2141511,-73.944981727,40.8158553531,0,1,2,4,4
2141794,-73.9998488095,40.5763053288,1,0,1,2,0
2143471,-73.963932105,40.6129097961,1,0,1,2,0
2143476,-73.9872400668,40.7204413945,1,0,0,4,2
2143962,-73.9235483299,40.7427068806,0,1,0,4,4
2143996,-74.0777688249,40.6251858203,1,0,1,3,5
2144070,-73.9513319956,40.6540742311,1,0,1,2,2
2144080,-73.9884595026,40.7616402378,0,1,0,4,4
2144260,-73.9089366547,40.6712609964,1,0,3,2,2
2144261,-73.8957092894,40.6672808161,1,2,3,2,2
2144319,-73.9567550525,40.6276907702,1,0,1,2,0
2144552,-73.772413883,40.7076021976,0,2,3,1,3
2144557,-73.9304605647,40.8519569474,0,1,2,0,1
2144675,-73.9233250081,40.8364118892,0,1,2,0,1
2144924,-73.725106313,40.7434032877,0,2,3,1,3
2145000,-73.8578308279,40.7266672757,0,2,3,1,3
2145148,-73.9868256455,40.6086739924,1,0,1,2,0
2145152,-73.9863508964,40.7287963342,1,0,0,4,2
2145215,-73.9985572271,40.7088784141,1,0,0,4,2
2145270,-73.9080282882,40.8855747554,0,1,2,0,1
2145801,-74.1065601592,40.5670608062,1,0,1,3,5
2145815,-74.0031935364,40.7381265179,1,0,0,4,2
2146057,-73.9010602453,40.7026519458,1,2,0,1,2
2146372,-73.8226886027,40.7583314356,0,2,3,1,3
2146600,-74.0003783474,40.6418318135,1,0,1,2,0
2146627,-73.8045882251,40.7220164492,0,2,3,1,3
2146659,-73.9858073437,40.7737168003,0,1,0,4,4
2146715,-73.9512339649,40.6797159051,1,0,1,2,2
2147651,-73.7563130995,40.603917683,1,2,3,1,3
2148085,-73.9688342191,40.790055611,0,1,0,4,4
2148386,-73.9280173644,40.7614673667,0,1,0,4,4
2148527,-73.9851417882,40.7307010448,1,0,0,4,2
2150567,-73.8072130342,40.7088377562,0,2,3,1,3
2151425,-73.832820037,40.7586347828,0,2,3,1,3
2151514,-73.9405116864,40.8089940729,0,1,2,4,4
2151735,-73.8579605282,40.7233682332,0,2,3,1,3
2152027,-73.9509304884,40.6707678088,1,0,1,2,2
2152172,-73.8704189645,40.8657356882,0,1,2,0,1
2152488,-73.9511859243,40.7699744892,0,1,0,4,4
2152505,-74.0302852147,40.632591618,1,0,1,3,5
2152947,-74.1383685513,40.6112594038,1,0,1,3,5
2153363,-73.9887265683,40.7193326669,1,0,0,4,2
2153560,-73.8539719588,40.7308838868,0,2,3,1,3
