,X,Y,KMean2,KMean3,KMean4,KMean5,KMean6
2031519,-73.9510455252,40.6662911258,0,0,3,1,4
2031523,-73.976795958,40.7314572179,0,0,3,0,1
2031524,-73.9032250527,40.8188360807,1,1,2,2,2
2031530,-73.863017518,40.6677049124,0,2,0,4,0
2031531,-73.9829422849,40.7250520317,0,0,3,0,1
2031536,-73.9541462847,40.6022372881,0,0,3,1,4
2031539,-73.9354400412,40.8535737272,1,1,2,2,2
2031541,-73.959115895,40.661057239,0,0,3,1,4
2031542,-73.8865584989,40.8147559549,1,1,2,2,2
2031543,-73.9974991087,40.7431878565,0,0,3,0,1
2031545,-73.9727495337,40.6738107682,0,0,3,1,4
2031553,-73.9277011589,40.8565663521,1,1,2,2,2
2031556,-73.9832299059,40.7290402052,0,0,3,0,1
2031557,-73.9308143733,40.7064147917,0,0,3,1,0
2031572,-73.9411155833,40.800112451,1,1,2,0,1
2031578,-73.8034658306,40.705029912,0,2,0,4,5
2031580,-73.9048159612,40.6891481027,0,0,3,1,0
2031584,-73.9617218664,40.6672887833,0,0,3,1,4
2031590,-73.870512267,40.7268359418,0,2,0,4,0
2031603,-73.8661799624,40.870174517,1,1,2,2,2
2031605,-73.9071232785,40.6765185391,0,0,3,1,0
2031606,-73.8302941518,40.8362192021,1,1,2,2,2
2031608,-73.9175123538,40.8231179693,1,1,2,2,2
2031612,-73.9786514639,40.7286030312,0,0,3,0,1
2031620,-73.9440118294,40.6117297922,0,0,3,1,4
2031622,-74.0335150201,40.6144311846,0,0,1,3,4
2031627,-73.9597486286,40.6876543353,0,0,3,1,4
2031630,-73.9080776962,40.8524572884,1,1,2,2,2
2031631,-73.931346622,40.7044251555,0,0,3,1,0
2031632,-73.9275234525,40.8570932234,1,1,2,2,2
2031667,-73.9479783298,40.8137460537,1,1,2,0,2
2031669,-73.9063698388,40.6816232101,0,0,3,1,0
2031673,-73.9545658232,40.7689301255,1,1,3,0,1
2031674,-73.9183720745,40.6583374222,0,0,3,1,4
2031680,-73.8661973415,40.8795065008,1,1,2,2,2
2031681,-73.9802926841,40.6080197967,0,0,3,1,4
2031692,-73.9931402736,40.7375252571,0,0,3,0,1
2031693,-73.9423405709,40.8453322887,1,1,2,2,2
2031701,-73.9128675275,40.697682481,0,0,3,1,0
2031702,-73.941887463,40.8344273304,1,1,2,2,2
2031704,-74.197759518,40.5478745119,0,0,1,3,3
2031713,-74.1617106262,40.6319493998,0,0,1,3,3
2031714,-73.9365091177,40.8507280627,1,1,2,2,2
2031715,-73.899882754,40.8190829966,1,1,2,2,2
2031742,-73.9573079587,40.8052247758,1,1,2,0,1
2031743,-73.9676362986,40.8027716088,1,1,2,0,1
2031744,-73.8587922253,40.8603781119,1,1,2,2,2
2031748,-73.9468048983,40.7225130848,0,0,3,0,1
2031761,-73.9901259978,40.6725207824,0,0,3,1,4
2031762,-73.9579873529,40.7131690549,0,0,3,0,1
2031764,-73.8867718086,40.8741159848,1,1,2,2,2
2031765,-73.8303205931,40.83293656,1,1,2,2,2
2031766,-73.9475301958,40.6948214965,0,0,3,1,4
2031767,-73.9304695672,40.8502607255,1,1,2,2,2
2031771,-73.9732867988,40.6465222934,0,0,3,1,4
2031772,-74.0267910078,40.6338825357,0,0,1,3,4
2031775,-73.8254628082,40.7189895736,0,2,0,4,5
2031791,-73.9461401306,40.8129766876,1,1,2,0,2
2031794,-73.9979936735,40.7378520695,0,0,3,0,1
2031796,-73.9780313308,40.6834817358,0,0,3,1,4
2031799,-73.956079075,40.6530852755,0,0,3,1,4
2031801,-73.9860380772,40.6892113232,0,0,3,1,4
2031845,-73.9099805817,40.7017480052,0,0,3,1,0
2031846,-73.9640174097,40.7753863463,1,1,2,0,1
2031849,-73.9745009866,40.7225115707,0,0,3,0,1
2031866,-73.9054617337,40.8338844735,1,1,2,2,2
2031869,-73.9111098867,40.8366474011,1,1,2,2,2
2031871,-74.0037314899,40.7432097812,0,0,3,0,1
2031882,-73.9001772662,40.8611926006,1,1,2,2,2
2031883,-73.8835475341,40.633985884,0,2,3,1,0
2031884,-73.8666699777,40.8548020124,1,1,2,2,2
2031887,-73.9289843281,40.8363798314,1,1,2,2,2
2031914,-73.9032447086,40.8376209333,1,1,2,2,2
2031917,-73.9481815504,40.7104944047,0,0,3,1,1
2031922,-73.9070197623,40.6809485226,0,0,3,1,0
2031924,-73.9810012927,40.6997120855,0,0,3,1,4
2031953,-73.9329360181,40.8489776637,1,1,2,2,2
2031955,-73.868308752,40.8669519456,1,1,2,2,2
2031974,-73.9587987007,40.6610763393,0,0,3,1,4
2031985,-73.920880291,40.8470048154,1,1,2,2,2
2032014,-73.9586438814,40.6375507453,0,0,3,1,4
2032015,-73.7697885604,40.7116400269,0,2,0,4,5
2032016,-73.8665778717,40.8286365739,1,1,2,2,2
2032031,-73.9581545148,40.7629177559,1,1,3,0,1
2032033,-73.9686934741,40.7975294721,1,1,2,0,1
2032036,-73.9627192395,40.7982852396,1,1,2,0,1
2032038,-73.9380509077,40.8253375846,1,1,2,2,2
2032039,-73.9342496748,40.7047644566,0,0,3,1,0
2032059,-73.8745228196,40.6720328299,0,2,0,4,0
2032060,-73.9052189675,40.8876090409,1,1,2,2,2
2032070,-73.961723652,40.6830218346,0,0,3,1,4
2032071,-73.9820918159,40.7482807463,0,0,3,0,1
2032074,-73.9817894059,40.6135013982,0,0,3,1,4
2032076,-73.938489688,40.854901085,1,1,2,2,2
2032078,-73.9646888149,40.7756774962,1,1,2,0,1
2032079,-73.892436076,40.8529048751,1,1,2,2,2
2032080,-73.9396561344,40.8442165645,1,1,2,2,2
2032081,-74.1444347748,40.6217205953,0,0,1,3,3
2032107,-73.9041562515,40.6664564956,0,0,3,1,0
2032110,-73.9122760204,40.6566229354,0,0,3,1,4
2032116,-73.8440084296,40.8856487117,1,1,2,2,2
2032118,-73.9293388242,40.6931511798,0,0,3,1,0
2032120,-73.9601092407,40.6454068399,0,0,3,1,4
2032122,-73.9243872171,40.6649344957,0,0,3,1,4
2032127,-73.8663368009,40.8658984584,1,1,2,2,2
2032133,-73.9982180275,40.5794837971,0,0,1,1,4
2032134,-73.9442017559,40.6775168904,0,0,3,1,4
2032137,-74.0343900538,40.6140219519,0,0,1,3,3
2032145,-73.9226791921,40.835497469,1,1,2,2,2
2032147,-73.9750057772,40.6944080489,0,0,3,1,4
2032152,-73.9688001492,40.7934014285,1,1,2,0,1
2032155,-73.7680244632,40.7148149306,0,2,0,4,5
2032156,-73.9725207356,40.686639784,0,0,3,1,4
2032162,-73.9418750317,40.8279745026,1,1,2,2,2
2032163,-73.9525225769,40.642159622,0,0,3,1,4
2032176,-73.8969025112,40.8957783301,1,1,2,2,2
2032177,-73.9289486241,40.8562761887,1,1,2,2,2
2032179,-73.9234404815,40.6952389214,0,0,3,1,0
2032184,-73.9360343301,40.6227651884,0,0,3,1,4
2032217,-73.8960825478,40.7053456652,0,2,3,1,0
2032227,-73.9922177227,40.6034923097,0,0,1,1,4
2032228,-74.0061894636,40.7085296719,0,0,3,0,1
2032229,-73.9827552152,40.7229797118,0,0,3,0,1
2032231,-73.9216837658,40.7018032243,0,0,3,1,0
2032233,-73.9536332649,40.6616590112,0,0,3,1,4
2032235,-73.874740998,40.8764145864,1,1,2,2,2
2032236,-73.97800389,40.7448106753,0,0,3,0,1
2032239,-73.8326411297,40.6919230823,0,2,0,4,5
2032240,-73.9698863259,40.7554447366,0,0,3,0,1
2032241,-73.9427644485,40.6635370355,0,0,3,1,4
2032242,-73.8979960847,40.6946345466,0,2,3,1,0
2032243,-73.974363544,40.6859101001,0,0,3,1,4
2032244,-73.9523969754,40.6717428206,0,0,3,1,4
2032246,-73.9417920986,40.8360356834,1,1,2,2,2
2032249,-73.9288208112,40.8608597605,1,1,2,2,2
2032253,-73.8867210832,40.8741763183,1,1,2,2,2
2032254,-73.9546699556,40.7167167729,0,0,3,0,1
2032259,-73.9402786674,40.7989537453,1,1,2,0,1
2032260,-73.9785465159,40.7632060664,1,0,3,0,1
2032261,-73.9562539356,40.8206085451,1,1,2,2,2
2032262,-73.955551396,40.6174824318,0,0,3,1,4
2032266,-73.9400488921,40.701169235,0,0,3,1,0
2032269,-73.8222190174,40.7584569704,1,2,0,4,5
2032271,-73.8577003228,40.6864068637,0,2,0,4,0
2032273,-73.9465373814,40.8131415558,1,1,2,0,2
2032274,-73.9448364713,40.8298313843,1,1,2,2,2
2032275,-73.92795576,40.8517934728,1,1,2,2,2
2032282,-73.902568964,40.696922157,0,0,3,1,0
2032283,-73.9033258578,40.7444702806,0,2,3,0,0
2032286,-73.9633647639,40.6885036775,0,0,3,1,4
2032287,-73.9076479126,40.8495887282,1,1,2,2,2
2032289,-73.8669909191,40.8208475383,1,1,2,2,2
2032293,-73.9553336458,40.7760228312,1,1,2,0,1
2032297,-74.0260891107,40.6355817207,0,0,1,3,4
2032298,-73.9282006577,40.8559765531,1,1,2,2,2
2032299,-73.9427778976,40.7991224415,1,1,2,0,1
2032301,-73.8779047108,40.7013232028,0,2,0,4,0
2032317,-73.9058703363,40.7034382385,0,0,3,1,0
2032320,-73.8779697468,40.7524855818,1,2,0,0,0
2032321,-73.9678573061,40.7938952208,1,1,2,0,1
2032326,-73.948390052,40.7906027053,1,1,2,0,1
2032331,-73.9441672388,40.8350158249,1,1,2,2,2
2032333,-73.9204457327,40.8416523361,1,1,2,2,2
2032339,-73.9067758933,40.8476584983,1,1,2,2,2
2032340,-73.9570834448,40.7724800392,1,1,2,0,1
2032344,-73.9454407128,40.8332762869,1,1,2,2,2
2032346,-73.9944384947,40.6610396671,0,0,3,1,4
2032347,-73.9431701482,40.8261910831,1,1,2,2,2
2032352,-73.9891330359,40.7265678882,0,0,3,0,1
2032353,-73.9262361116,40.6423379,0,0,3,1,4
2032354,-74.0017893602,40.7208647805,0,0,3,0,1
2032357,-73.9446904254,40.8359904496,1,1,2,2,2
2032362,-73.9260124165,40.8635725013,1,1,2,2,2
2032365,-73.9180823127,40.8532113857,1,1,2,2,2
2032371,-73.976163772,40.7234918056,0,0,3,0,1
2032373,-73.9524107113,40.7080671151,0,0,3,1,1
2032374,-73.9628103548,40.6481195918,0,0,3,1,4
2032375,-73.9909321483,40.6029926625,0,0,1,1,4
2032385,-74.0094140829,40.6321835029,0,0,1,1,4
2032386,-73.9601469381,40.6546897096,0,0,3,1,4
2032391,-73.8841737823,40.744381249,0,2,0,0,0
2032393,-73.9356972667,40.8268047193,1,1,2,2,2
2032395,-73.8726488994,40.8208402024,1,1,2,2,2
2032397,-73.8842961228,40.7030288166,0,2,0,4,0
2032399,-73.9086851505,40.6811804173,0,0,3,1,0
2032400,-73.967232814,40.7932774807,1,1,2,0,1
2032403,-73.9192217607,40.7007557665,0,0,3,1,0
2032404,-73.8795479588,40.6581441209,0,2,0,1,0
2032408,-73.9406014428,40.8338996905,1,1,2,2,2
2032410,-73.8559674934,40.7524738952,1,2,0,4,0
2032411,-73.8719483907,40.7511533313,1,2,0,4,0
2032427,-73.9685196394,40.7068759307,0,0,3,1,1
2032429,-73.9516419664,40.8131355756,1,1,2,0,2
2032433,-73.9480225068,40.8311914975,1,1,2,2,2
2032435,-73.8657826542,40.853845826,1,1,2,2,2
2032437,-73.849179145,40.6947565915,0,2,0,4,0
2032454,-73.9318060463,40.6537212138,0,0,3,1,4
2032457,-73.9391809681,40.7077095556,0,0,3,1,0
2032460,-73.8982416679,40.6660424437,0,0,3,1,0
2032461,-73.9396760275,40.6987234528,0,0,3,1,0
2032463,-74.0015449638,40.604889664,0,0,1,1,4
2032469,-73.9433330928,40.6730397372,0,0,3,1,4
2032470,-73.9877227803,40.7242374477,0,0,3,0,1
2032474,-73.8648635129,40.8827958326,1,1,2,2,2
2032475,-73.8948549916,40.7015732405,0,2,3,1,0
2032478,-73.9250729037,40.773306305,1,1,2,0,1
2032480,-73.9059867045,40.8485334192,1,1,2,2,2
2032481,-73.99796111,40.6227719864,0,0,1,1,4
2032483,-73.8642653375,40.8870603793,1,1,2,2,2
2032484,-73.9926734349,40.6184844065,0,0,1,1,4
2032485,-73.9355931918,40.6916809086,0,0,3,1,0
2032487,-73.9073158767,40.8647913674,1,1,2,2,2
2032492,-73.7139081346,40.7534904669,1,2,0,4,5
2032498,-73.8378540173,40.6865754894,0,2,0,4,5
2032500,-73.9675986926,40.6870968801,0,0,3,1,4
2032502,-73.860859741,40.8346270215,1,1,2,2,2
2032503,-73.9948700204,40.7208564459,0,0,3,0,1
2032504,-73.9557144329,40.7300676833,0,0,3,0,1
2032506,-73.8562787184,40.7437267589,0,2,0,4,0
2032508,-73.8279314362,40.8806469907,1,1,2,2,2
2032513,-73.9164773216,40.6834013697,0,0,3,1,0
2032515,-73.9130128316,40.8074368134,1,1,2,2,2
2032518,-73.9448698635,40.7808078656,1,1,2,0,1
2032520,-73.915603402,40.83547604,1,1,2,2,2
2032521,-73.8815577612,40.8537725251,1,1,2,2,2
2032522,-73.9069880767,40.6881562714,0,0,3,1,0
2032536,-73.9812209145,40.6882252654,0,0,3,1,4
2032537,-73.9631602036,40.7193767305,0,0,3,0,1
2032538,-73.9534631589,40.6678292049,0,0,3,1,4
2032540,-74.1765350761,40.5580264889,0,0,1,3,3
2032543,-73.9478848871,40.7900590211,1,1,2,0,1
2032544,-73.9459070278,40.8286461748,1,1,2,2,2
2032545,-73.9028631359,40.8514429641,1,1,2,2,2
2032549,-73.759454848,40.7134688742,0,2,0,4,5
2032551,-73.9042736923,40.7026738765,0,0,3,1,0
2032554,-73.9796175336,40.7786454196,1,1,2,0,1
2032565,-73.8536309793,40.8992584944,1,1,2,2,2
2032566,-73.9177845822,40.7577743259,1,1,3,0,1
2032568,-73.979733804,40.7406636745,0,0,3,0,1
2032569,-73.9240038563,40.7451500105,0,0,3,0,1
2032570,-73.9612733777,40.8002637115,1,1,2,0,1
2032572,-74.0092555789,40.6323180104,0,0,1,1,4
2032573,-73.8893264565,40.8643308736,1,1,2,2,2
2032574,-74.0117765042,40.6264768686,0,0,1,1,4
2032575,-73.8856953051,40.8482735633,1,1,2,2,2
2032579,-73.8454955797,40.6970298661,0,2,0,4,0
2032580,-73.9466884846,40.8364717149,1,1,2,2,2
2032581,-74.0265943367,40.6195328192,0,0,1,3,4
2032582,-73.9873683441,40.7669237517,1,0,3,0,1
2032588,-73.9757071303,40.7786528958,1,1,2,0,1
2032589,-73.9642958413,40.8015382405,1,1,2,0,1
2032590,-73.9271961632,40.8522623403,1,1,2,2,2
2032591,-73.8685392306,40.6808643318,0,2,0,4,0
2032603,-73.9600769783,40.6451241159,0,0,3,1,4
2032604,-73.9275343397,40.7674725612,1,1,2,0,1
2032606,-73.9905408421,40.7468489913,0,0,3,0,1
2032608,-73.9629353231,40.8058909458,1,1,2,0,1
2032609,-73.9941623812,40.6859869166,0,0,3,1,4
2032611,-73.8148583097,40.7327297613,0,2,0,4,5
2032612,-74.1193000263,40.6367167755,0,0,1,3,3
2032616,-73.9415759303,40.8393978445,1,1,2,2,2
2032619,-73.8756063916,40.8255396458,1,1,2,2,2
2032621,-73.9303340352,40.8312645103,1,1,2,2,2
2032637,-73.8588787279,40.8162048043,1,1,2,2,2
2032638,-73.9030819413,40.7707372978,1,1,2,0,1
2032641,-74.0046906378,40.7319809637,0,0,3,0,1
2032642,-73.9763821853,40.6060071245,0,0,3,1,4
2032648,-73.8777329431,40.8264421876,1,1,2,2,2
2032649,-73.8921077585,40.7009860625,0,2,3,1,0
2032651,-73.9292511183,40.8539680798,1,1,2,2,2
2032652,-73.7804291394,40.7084604107,0,2,0,4,5
2032659,-73.8834077688,40.8830795457,1,1,2,2,2
2032664,-73.983868651,40.7285242823,0,0,3,0,1
2032665,-73.9485369538,40.6706377585,0,0,3,1,4
2032666,-73.9511664344,40.6734660243,0,0,3,1,4
2032667,-73.8331770441,40.8827187017,1,1,2,2,2
2032670,-73.9817016204,40.6446794451,0,0,3,1,4
2032673,-73.9330699794,40.6619562999,0,0,3,1,4
2032676,-73.9064548783,40.8780228485,1,1,2,2,2
2032677,-73.9470322496,40.6543385753,0,0,3,1,4
2032679,-73.8487387774,40.7267297992,0,2,0,4,0
2032681,-73.9746440482,40.611995897,0,0,3,1,4
2032682,-73.8612576407,40.6958065652,0,2,0,4,0
2032694,-73.9402882398,40.8285473373,1,1,2,2,2
2032696,-73.8749814916,40.8350521562,1,1,2,2,2
2032698,-73.9134446527,40.8309291948,1,1,2,2,2
2032700,-73.8724839112,40.7447888469,0,2,0,4,0
2032704,-73.8587751925,40.878613866,1,1,2,2,2
2032705,-73.8662327339,40.8367522977,1,1,2,2,2
2032707,-73.9565737848,40.7180295022,0,0,3,0,1
2032708,-73.9604544316,40.7074635667,0,0,3,1,1
2032715,-74.0046705805,40.6517348995,0,0,3,1,4
2032719,-73.9668705507,40.5777909803,0,0,1,1,4
2032721,-73.9559801966,40.6937024284,0,0,3,1,4
2032725,-73.8148846194,40.7323510267,0,2,0,4,5
2032727,-73.9480306106,40.6542649216,0,0,3,1,4
2032728,-73.9578221265,40.7177582351,0,0,3,0,1
2032748,-73.9508822482,40.6824275914,0,0,3,1,4
2032749,-73.9010205207,40.8557203917,1,1,2,2,2
2032752,-73.891828281,40.8554459029,1,1,2,2,2
2032754,-73.963360204,40.6508672964,0,0,3,1,4
2032757,-73.8272530021,40.8146850964,1,1,2,2,2
2032758,-73.9587068917,40.652177726,0,0,3,1,4
2032776,-73.9782810502,40.7248893061,0,0,3,0,1
2032778,-73.9262628218,40.8105475877,1,1,2,2,2
2032780,-73.8929588768,40.8245360235,1,1,2,2,2
2032782,-73.9015576123,40.8567528595,1,1,2,2,2
2032783,-73.8493754625,40.6956516443,0,2,0,4,0
2032784,-73.9439188423,40.7995868612,1,1,2,0,1
2032785,-73.7625243719,40.6750510946,0,2,0,4,5
2032786,-73.9186393589,40.8676818398,1,1,2,2,2
2032788,-73.8796783201,40.8456407585,1,1,2,2,2
2032789,-73.9541494908,40.7863480606,1,1,2,0,1
2032800,-73.9554427672,40.6776919687,0,0,3,1,4
2032801,-74.0058640259,40.7402618299,0,0,3,0,1
2032805,-73.9730560976,40.637780098,0,0,3,1,4
2032807,-73.7635049199,40.5937302566,0,2,0,4,5
2032809,-73.8744938401,40.8330260273,1,1,2,2,2
2032810,-73.9167827096,40.8056170987,1,1,2,2,2
2032811,-73.9099033666,40.8336025787,1,1,2,2,2
2032816,-73.9116420614,40.8304996524,1,1,2,2,2
2032821,-73.9123798777,40.8519528658,1,1,2,2,2
2032826,-74.0052822359,40.730166655,0,0,3,0,1
2032830,-73.854752606,40.697184649,0,2,0,4,0
2032833,-73.9103514952,40.7048471362,0,0,3,1,0
2032834,-73.865324718,40.7479508871,0,2,0,4,0
2032837,-73.8230940726,40.7565232685,1,2,0,4,5
2032838,-73.8539246818,40.8248719547,1,1,2,2,2
2032839,-73.9598728189,40.7988496978,1,1,2,0,1
2032840,-73.9257722418,40.8261043447,1,1,2,2,2
2032845,-73.9311605748,40.706464405,0,0,3,1,0
2032860,-73.8362907772,40.888577587,1,1,2,2,2
2032861,-73.9203360225,40.8668705933,1,1,2,2,2
2032864,-73.9431585512,40.8313072255,1,1,2,2,2
2032867,-74.1712612363,40.638827745,0,0,1,3,3
2032876,-73.9184251355,40.871367815,1,1,2,2,2
2032887,-73.8810621186,40.8257045955,1,1,2,2,2
2032888,-73.8893490029,40.6443559342,0,2,3,1,0
2032891,-73.9572606061,40.817090193,1,1,2,0,2
2032895,-73.9796214463,40.7422638446,0,0,3,0,1
2032898,-73.9658144927,40.6295657673,0,0,3,1,4
2032902,-73.8998696028,40.7485844539,0,2,3,0,0
2032904,-73.8403810596,40.8751013835,1,1,2,2,2
2032909,-73.9629727314,40.7126712197,0,0,3,0,1
2032910,-73.9219671181,40.832549168,1,1,2,2,2
2032916,-73.8952039913,40.864997834,1,1,2,2,2
2032919,-73.8925185812,40.696710097,0,2,3,1,0
2032920,-73.9059970165,40.6903320701,0,0,3,1,0
2032926,-73.9404897733,40.7244176011,0,0,3,0,1
2032929,-73.9950928822,40.6338388908,0,0,3,1,4
2032930,-73.9284096458,40.8566052198,1,1,2,2,2
2032941,-73.9348529008,40.8477710917,1,1,2,2,2
2032943,-73.9526988651,40.6527133894,0,0,3,1,4
2032946,-73.9208318614,40.7419227911,0,0,3,0,1
2032947,-74.0821290904,40.6145714182,0,0,1,3,3
2032952,-73.9417146979,40.7140073529,0,0,3,0,1
2032955,-73.8999152596,40.8551238375,1,1,2,2,2
2032956,-73.9481884281,40.7805349319,1,1,2,0,1
2032959,-73.9097463609,40.7442202289,0,0,3,0,0
2032960,-73.9378978918,40.7995865194,1,1,2,0,1
2032963,-73.8839925989,40.8691590482,1,1,2,2,2
2032966,-73.8603370241,40.8718912631,1,1,2,2,2
2032968,-74.0011453336,40.6116308856,0,0,1,1,4
2032983,-73.9900018152,40.683285775,0,0,3,1,4
2032984,-73.9989684182,40.7088207785,0,0,3,0,1
2032987,-73.8951417186,40.8632192123,1,1,2,2,2
2032989,-73.9110700023,40.8421532597,1,1,2,2,2
2032994,-73.9448228238,40.8157866591,1,1,2,2,2
2033003,-73.8661763026,40.8701964703,1,1,2,2,2
2033006,-73.8863036266,40.8751283168,1,1,2,2,2
2033013,-73.7720881278,40.5971648865,0,2,0,4,5
2033014,-73.9795984064,40.6760848602,0,0,3,1,4
2033017,-73.9423995976,40.6811583174,0,0,3,1,4
2033029,-73.9009535387,40.735632904,0,2,3,0,0
2033033,-73.8530054699,40.7846385537,1,1,2,2,2
2033035,-73.8687188157,40.8295585112,1,1,2,2,2
2033039,-73.8557698807,40.6603729753,0,2,0,4,0
2033040,-73.9815862972,40.6186094256,0,0,3,1,4
2033041,-73.9820497658,40.7302147827,0,0,3,0,1
2033043,-73.9474044587,40.7993552024,1,1,2,0,1
2033044,-73.8299052258,40.8526457301,1,1,2,2,2
2033049,-73.9394869016,40.7084261003,0,0,3,1,0
2033051,-73.9492722338,40.613908856,0,0,3,1,4
2033057,-73.9243728697,40.8683389777,1,1,2,2,2
2033058,-73.8919133377,40.6763131215,0,2,3,1,0
2033059,-73.9763159473,40.7622669275,0,0,3,0,1
2033071,-73.9197061575,40.6339427102,0,0,3,1,4
2033075,-73.8858112179,40.879711468,1,1,2,2,2
2033076,-73.9443532008,40.8330314879,1,1,2,2,2
2033078,-73.9698721644,40.7947356523,1,1,2,0,1
2033109,-73.9421999857,40.7866665656,1,1,2,0,1
2033114,-73.9230915552,40.8289076875,1,1,2,2,2
2033119,-73.9017311536,40.7466372844,0,2,3,0,0
2033122,-73.8651659051,40.8424655465,1,1,2,2,2
2033123,-73.9437662377,40.787833852,1,1,2,0,1
2033126,-73.8514153664,40.7285612945,0,2,0,4,0
2033130,-73.9045219828,40.8642319155,1,1,2,2,2
2033131,-73.8841508693,40.871703541,1,1,2,2,2
2033133,-74.0790434862,40.5942675711,0,0,1,3,3
2033137,-73.9501675338,40.7800280286,1,1,2,0,1
2033139,-73.9248879368,40.7612430446,1,1,3,0,1
2033140,-73.9759857929,40.726823904,0,0,3,0,1
2033143,-73.9816238759,40.6129496683,0,0,3,1,4
2033144,-73.8254382375,40.815143477,1,1,2,2,2
2033147,-73.9535576852,40.6873830157,0,0,3,1,4
2033149,-74.0043158248,40.7387440506,0,0,3,0,1
2033151,-73.819089255,40.7651822219,1,2,0,4,5
2033155,-73.9185590562,40.7620237412,1,1,2,0,1
2033158,-73.9929093905,40.7369625689,0,0,3,0,1
2033160,-73.9542408473,40.6429123898,0,0,3,1,4
2033161,-73.9405997766,40.7021933185,0,0,3,1,0
2033164,-73.9277574761,40.8612955068,1,1,2,2,2
2033166,-73.9205089104,40.8643949952,1,1,2,2,2
2033180,-73.7899728229,40.7096776842,0,2,0,4,5
2033181,-73.9058529757,40.8842802533,1,1,2,2,2
2033182,-73.886841752,40.8691371751,1,1,2,2,2
2033184,-73.9608888626,40.6493952788,0,0,3,1,4
2033187,-73.9475403077,40.8377978008,1,1,2,2,2
2033190,-73.808390152,40.7611026963,1,2,0,4,5
2033193,-73.9379787429,40.8368598539,1,1,2,2,2
2033194,-73.9061805011,40.8110764497,1,1,2,2,2
2033214,-73.9351784451,40.7102847046,0,0,3,1,0
2033218,-73.7812540683,40.6900966909,0,2,0,4,5
2033219,-73.9109415777,40.624916874,0,0,3,1,4
2033222,-73.9289274259,40.8591992826,1,1,2,2,2
2033224,-73.87812626,40.6748281428,0,2,0,4,0
2033228,-73.9322486577,40.6508367084,0,0,3,1,4
2033229,-73.9451655648,40.7900467805,1,1,2,0,1
2033234,-73.8704189645,40.8657356882,1,1,2,2,2
2033235,-73.9458305039,40.6740866998,0,0,3,1,4
2033239,-73.9261627257,40.8421611639,1,1,2,2,2
2033241,-73.9389841729,40.7966118139,1,1,2,0,1
2033242,-73.9148525627,40.8320034261,1,1,2,2,2
2033243,-73.912623546,40.7600184735,1,1,2,0,1
2033245,-73.9151373155,40.8297365019,1,1,2,2,2
2033250,-73.9096977814,40.8386362199,1,1,2,2,2
2033265,-73.8684132355,40.6935560221,0,2,0,4,0
2033266,-73.8819215811,40.7465720188,0,2,0,0,0
2033271,-73.8763867826,40.8742041371,1,1,2,2,2
2033274,-73.9085484521,40.7019884158,0,0,3,1,0
2033276,-73.9416621352,40.8193971545,1,1,2,2,2
2033278,-73.9026313688,40.8566741743,1,1,2,2,2
2033293,-74.0070817872,40.7218581793,0,0,3,0,1
2033294,-73.912614114,40.8442459079,1,1,2,2,2
2033296,-73.9697810447,40.6453933193,0,0,3,1,4
2033298,-73.9024426933,40.8177183201,1,1,2,2,2
2033299,-73.8686779585,40.7532246801,1,2,0,4,0
2033301,-73.9531542186,40.6406502487,0,0,3,1,4
2033302,-73.9926286955,40.7300540053,0,0,3,0,1
2033308,-73.9514031833,40.8235132587,1,1,2,2,2
2033309,-73.9076936339,40.83747911,1,1,2,2,2
2033312,-73.9428238954,40.8380810091,1,1,2,2,2
2033321,-73.9640942571,40.6730398554,0,0,3,1,4
2033323,-73.9094027661,40.7023129739,0,0,3,1,0
2033327,-73.8871880486,40.8674797168,1,1,2,2,2
2033347,-73.89030733,40.8263971951,1,1,2,2,2
2033348,-73.9284722491,40.6740223221,0,0,3,1,4
2033351,-73.825510153,40.815272588,1,1,2,2,2
2033355,-73.9279267018,40.6784547939,0,0,3,1,4
2033359,-73.9961267998,40.5736208455,0,0,1,1,4
2033362,-73.8710627002,40.7686748062,1,1,2,2,0
2033363,-73.9337959487,40.8565700105,1,1,2,2,2
2033364,-73.9832505125,40.7188297095,0,0,3,0,1
2033366,-73.8600146037,40.6849714402,0,2,0,4,0
2033368,-73.8874714973,40.6572408776,0,2,3,1,0
2033369,-73.9185228732,40.8063566728,1,1,2,2,2
2033393,-74.1089337804,40.5681016066,0,0,1,3,3
2033394,-73.9510383829,40.8233401872,1,1,2,2,2
2033395,-73.9404293352,40.8283552802,1,1,2,2,2
2033400,-73.8936117044,40.8636816659,1,1,2,2,2
2033401,-73.8661329872,40.8360358117,1,1,2,2,2
2033402,-73.9126573471,40.8553619983,1,1,2,2,2
2033411,-73.8330597527,40.6946739535,0,2,0,4,5
2033414,-73.8947592132,40.8559124686,1,1,2,2,2
2033415,-73.7623834031,40.7237239263,0,2,0,4,5
2033421,-73.8258159315,40.8157698457,1,1,2,2,2
2033425,-73.9870645962,40.7323316613,0,0,3,0,1
2033428,-73.9145658179,40.830177979,1,1,2,2,2
2033430,-73.9153731735,40.8346469682,1,1,2,2,2
2033431,-73.9501538607,40.8031166999,1,1,2,0,1
2033433,-73.9254193115,40.8669673105,1,1,2,2,2
2033437,-73.9444530042,40.7567719714,0,0,3,0,1
2033440,-73.8482916979,40.8201025905,1,1,2,2,2
2033443,-73.9065753934,40.8643131927,1,1,2,2,2
