,X,Y,KMean2,KMean3,KMean4,KMean5,KMean6
2091414,-73.9919050053,40.6283244302,0,2,1,0,1
2091458,-73.9137791043,40.6955312688,0,2,1,3,4
2091467,-73.9828549788,40.7418691272,0,2,1,3,4
2091486,-73.9633341577,40.7048185671,0,2,1,3,4
2091487,-73.9291059184,40.8613210456,1,0,2,4,5
2091510,-73.9715201766,40.7836528445,1,0,2,3,0
2091525,-73.9117328327,40.8764789995,1,0,2,4,5
2091553,-73.9712222871,40.7877918282,1,0,2,3,0
2091554,-73.8966498263,40.8210069376,1,0,2,4,5
2091555,-73.9301594617,40.6705320028,0,2,1,0,4
2091557,-73.9534752721,40.7331491604,0,2,1,3,4
2091567,-73.964226922,40.6945451864,0,2,1,0,4
2091608,-73.9419076979,40.8360851465,1,0,2,4,0
2091609,-73.8645099097,40.8486870342,1,0,2,4,5
2091641,-73.9235879639,40.8686211643,1,0,2,4,5
2091650,-73.8411121286,40.7008116824,1,1,0,1,2
2091717,-73.9827293971,40.6694704634,0,2,1,0,1
2091763,-73.9649342532,40.7963975617,1,0,2,3,0
2091818,-73.8594940757,40.6753284054,0,1,0,1,2
2091842,-73.904372675,40.8473820604,1,0,2,4,5
2091851,-73.9439626657,40.6059382496,0,2,1,0,1
2091879,-73.8222342329,40.8447266542,1,0,2,4,5
2091947,-73.9582623004,40.6830837609,0,2,1,0,4
2091948,-73.9494085381,40.828513273,1,0,2,4,0
2091959,-73.9564488103,40.7271036266,0,2,1,3,4
2092046,-74.1578588112,40.5799764728,0,2,3,2,3
2092047,-73.9602472187,40.7646174926,1,0,2,3,0
2092053,-73.8652146767,40.7256358917,1,1,0,1,2
2092074,-73.9514928983,40.8144420003,1,0,2,4,0
2092124,-74.1178425836,40.6316074791,0,2,3,2,3
2092215,-73.9185331037,40.6356765915,0,2,1,0,1
2092236,-73.9889756391,40.6311677881,0,2,1,0,1
2092291,-73.9774541832,40.7802232397,1,0,2,3,0
2092307,-73.9427666298,40.6946023895,0,2,1,0,4
2092329,-74.0283290854,40.6160794557,0,2,3,0,1
2092415,-74.0021293851,40.6365041644,0,2,1,0,1
2092458,-73.8939500745,40.7557813767,1,0,2,3,0
2092459,-73.9782580899,40.6957399218,0,2,1,0,4
2092494,-73.8427449743,40.5773477754,0,1,0,1,2
2092515,-73.9308054969,40.7566630267,1,0,2,3,0
2092533,-73.9354835324,40.6932096839,0,2,1,0,4
2092601,-73.829779985,40.7052502435,1,1,0,1,2
2092726,-73.8787621289,40.8267753851,1,0,2,4,5
2092750,-74.0824990569,40.5933428893,0,2,3,2,3
2092751,-73.9135075875,40.7602771467,1,0,2,3,0
2092889,-73.9081232875,40.7461786979,1,0,2,3,4
2092890,-74.0039258288,40.7341164111,0,2,1,3,4
2092909,-73.9018472322,40.8760620559,1,0,2,4,5
2092912,-73.8830149096,40.6521393676,0,1,0,0,2
2092914,-73.9824761943,40.7825324349,1,0,2,3,0
2092930,-73.8651545913,40.8872727627,1,0,2,4,5
2092931,-73.9617604939,40.6879377328,0,2,1,0,4
2092932,-73.9676047802,40.7636289444,1,0,2,3,0
2092988,-73.9268931874,40.7036676026,0,2,1,3,4
2093002,-74.107849886,40.5789418694,0,2,3,2,3
2093003,-73.7888533319,40.6782122645,1,1,0,1,2
2093049,-73.9670533658,40.7691072917,1,0,2,3,0
2093054,-73.9742228157,40.7887861314,1,0,2,3,0
2093055,-73.9789729976,40.727266394,0,2,1,3,4
2093077,-73.8636758261,40.6807131995,0,1,0,1,2
2093079,-73.8636543789,40.6806225964,0,1,0,1,2
2093086,-73.863686547,40.6807598734,0,1,0,1,2
2093087,-73.9641031016,40.7637733779,1,0,2,3,0
2093088,-73.8478207891,40.8459160262,1,0,2,4,5
2093173,-73.9137429961,40.6955669237,0,2,1,3,4
2093181,-73.9549180049,40.7766512142,1,0,2,3,0
2093247,-73.9559801966,40.6937024284,0,2,1,0,4
2093248,-73.8638405203,40.6812788184,0,1,0,1,2
2093256,-73.9560184195,40.6740251708,0,2,1,0,4
2093307,-73.9818423645,40.7366017931,0,2,1,3,4
2093308,-73.8844768408,40.8318425082,1,0,2,4,5
2093309,-73.7640996273,40.6954864877,1,1,0,1,2
2093412,-73.9050632703,40.8345538562,1,0,2,4,5
2093414,-73.9467531602,40.7150226106,0,2,1,3,4
2093420,-73.9522036016,40.7252739344,0,2,1,3,4
2093439,-73.9324187891,40.667881897,0,2,1,0,4
2093449,-73.8749814916,40.8350521562,1,0,2,4,5
2093455,-73.8974573232,40.6674360952,0,1,1,0,4
2093456,-73.819409868,40.8173546755,1,0,2,4,5
2093606,-73.8662466217,40.7489537956,1,1,0,1,2
2093607,-73.9173827614,40.6743113292,0,2,1,0,4
2093613,-73.898475293,40.8535745663,1,0,2,4,5
2093726,-73.9946411619,40.6956512734,0,2,1,0,4
2093764,-73.8244166888,40.8257777289,1,0,2,4,5
2093792,-73.9999387059,40.6830034978,0,2,1,0,4
2093793,-73.9196803803,40.7002620294,0,2,1,3,4
2093794,-73.9837358211,40.7257959757,0,2,1,3,4
2093804,-73.8540509564,40.7277631954,1,1,0,1,2
2093805,-73.9364103851,40.8405753374,1,0,2,4,0
2093818,-73.9525976474,40.7799522012,1,0,2,3,0
2093863,-73.9261398721,40.7032389381,0,2,1,3,4
2093986,-73.8692852722,40.6699711587,0,1,0,1,2
2093995,-73.945471238,40.7739847353,1,0,2,3,0
2094004,-74.0040398285,40.6504229173,0,2,1,0,1
2094005,-73.8619319319,40.8560507695,1,0,2,4,5
2094007,-73.9142380348,40.7144238352,0,1,1,3,4
2094008,-73.8976292819,40.8560220944,1,0,2,4,5
2094038,-73.9410623977,40.8357059474,1,0,2,4,0
2094100,-73.8352316831,40.6825890938,1,1,0,1,2
2094145,-73.9395810441,40.8512841427,1,0,2,4,0
2094285,-73.9626233799,40.7052739695,0,2,1,3,4
2094288,-73.8684132355,40.6935560221,0,1,0,1,2
2094289,-74.0721826032,40.61955715,0,2,3,2,3
2094358,-73.9322010696,40.6905728178,0,2,1,0,4
2094359,-73.7830399005,40.7784759156,1,1,0,1,2
2094415,-73.8794274062,40.6729960022,0,1,0,1,2
2094419,-73.8874721125,40.7038828432,0,1,0,1,2
2094426,-73.9154514201,40.8327915995,1,0,2,4,5
2094562,-73.9373883647,40.8382593373,1,0,2,4,0
2094564,-73.8976868859,40.7504270076,1,1,2,3,0
2094565,-73.8749169805,40.7117473638,1,1,0,1,2
2094605,-73.9777119453,40.7760540353,1,0,2,3,0
2094696,-73.9063242076,40.6935739111,0,1,1,0,4
2094697,-73.9415207324,40.7089568909,0,2,1,3,4
2094699,-73.8308402956,40.7464973451,1,1,0,1,2
2094700,-73.9549907531,40.7758580136,1,0,2,3,0
2094806,-73.8528761527,40.7107908292,1,1,0,1,2
2094817,-73.8986579223,40.750318076,1,1,2,3,0
2094833,-73.9399306311,40.6683115052,0,2,1,0,4
2094866,-73.901441367,40.7156459893,1,1,1,3,4
2094867,-73.9949983734,40.6449662497,0,2,1,0,1
2094868,-73.9383586665,40.8246543151,1,0,2,4,0
2094952,-73.8680999882,40.6933113789,0,1,0,1,2
2095009,-73.8612541003,40.8222762671,1,0,2,4,5
2095099,-73.8622833246,40.8906069136,1,0,2,4,5
2095104,-73.9617390015,40.8008018335,1,0,2,3,0
2095105,-73.9145947742,40.7822825415,1,0,2,3,0
2095144,-74.0111376786,40.5761895073,0,2,3,0,1
2095145,-73.9071193871,40.8579267142,1,0,2,4,5
2095219,-73.9384685337,40.6745798025,0,2,1,0,4
2095237,-73.9816781478,40.6776689449,0,2,1,0,4
2095241,-73.9063744365,40.829861467,1,0,2,4,5
2095242,-73.9510214943,40.7775608766,1,0,2,3,0
2095243,-73.9044540144,40.8712774968,1,0,2,4,5
2095294,-74.2025273405,40.5550438979,0,2,3,2,3
2095295,-73.8658528504,40.6702801125,0,1,0,1,2
2095296,-73.914993786,40.7638930809,1,0,2,3,0
2095333,-73.8628872355,40.8555825643,1,0,2,4,5
2095371,-74.0763669605,40.6247256351,0,2,3,2,3
2095377,-73.9487418276,40.8355943382,1,0,2,4,0
2095392,-73.8905013174,40.7392547504,1,1,0,3,2
2095402,-73.825673615,40.8259662769,1,0,2,4,5
2095403,-73.7797625718,40.7453625051,1,1,0,1,2
2095421,-73.9265879362,40.7417756426,1,0,1,3,4
2095443,-73.9796242633,40.7212527472,0,2,1,3,4
2095462,-73.912775696,40.6989614735,0,1,1,3,4
2095463,-73.985184019,40.7030421009,0,2,1,3,4
2095473,-73.908114517,40.8493530561,1,0,2,4,5
2095474,-73.9480344665,40.8297587623,1,0,2,4,0
2095482,-73.8283111865,40.7685998189,1,1,0,1,2
2095483,-73.92197154,40.5884328184,0,2,1,0,1
2095507,-73.9615235947,40.6485665683,0,2,1,0,1
2095523,-73.8098213164,40.714995866,1,1,0,1,2
2095548,-73.966662876,40.7991318238,1,0,2,3,0
2095549,-73.949401328,40.8284913121,1,0,2,4,0
2095569,-73.7401468853,40.7704877843,1,1,0,1,2
2095574,-73.876779741,40.8338628855,1,0,2,4,5
2095623,-73.9492392537,40.6478069869,0,2,1,0,1
2095670,-73.8306314814,40.6994517992,1,1,0,1,2
2095704,-73.9030701247,40.8656716718,1,0,2,4,5
2095706,-73.9641760959,40.8025619863,1,0,2,3,0
2095707,-73.9841979063,40.6181047725,0,2,1,0,1
2095716,-73.8889495855,40.8713487035,1,0,2,4,5
2095770,-73.9622040461,40.6878692601,0,2,1,0,4
2095795,-73.9486949743,40.7932542514,1,0,2,3,0
2095818,-74.0003717122,40.7444175311,0,2,1,3,4
2095829,-73.92643879,40.7657317005,1,0,2,3,0
2095833,-73.9093483722,40.8749263996,1,0,2,4,5
2095847,-73.9401042722,40.6836850814,0,2,1,0,4
2095884,-73.81472381,40.7110266917,1,1,0,1,2
2095893,-73.8918512851,40.8835378955,1,0,2,4,5
2095898,-73.9980092632,40.5783941069,0,2,3,0,1
2095924,-73.9608816101,40.6494721303,0,2,1,0,1
2095940,-73.9467692075,40.8033320201,1,0,2,4,0
2095950,-74.0890650184,40.6460572316,0,2,3,2,3
2095953,-73.8596523822,40.8639225714,1,0,2,4,5
2095983,-73.996915543,40.7203295251,0,2,1,3,4
2095992,-73.9876607948,40.7472521968,0,2,1,3,4
2096034,-73.9104738366,40.6943183018,0,1,1,0,4
2096059,-74.0700455891,40.6152052296,0,2,3,2,3
2096065,-73.962694462,40.6878200142,0,2,1,0,4
2096067,-73.9410078467,40.6119314045,0,2,1,0,1
2096144,-73.9754586376,40.7768989565,1,0,2,3,0
2096154,-73.9407657597,40.8157544543,1,0,2,4,0
2096180,-73.7300144901,40.6854727172,1,1,0,1,2
2096183,-73.8730929447,40.6865127014,0,1,0,1,2
2096202,-73.9182891731,40.8496022458,1,0,2,4,5
2096204,-73.9019131534,40.8656926516,1,0,2,4,5
2096246,-73.9649910459,40.7158749878,0,2,1,3,4
2096252,-74.0313607161,40.6212251543,0,2,3,0,1
2096253,-73.9260092525,40.807926214,1,0,2,4,0
2096304,-73.9607885771,40.7648454917,1,0,2,3,0
2096307,-73.9605231245,40.5792876372,0,2,1,0,1
2096322,-73.8638489912,40.8554876386,1,0,2,4,5
2096323,-73.8972184409,40.8177796548,1,0,2,4,5
2096353,-73.900133837,40.6734357901,0,1,1,0,4
2096395,-73.9896558306,40.6590877981,0,2,1,0,1
2096396,-74.1207269008,40.6088748447,0,2,3,2,3
2096407,-73.9999963982,40.6139365181,0,2,1,0,1
2096474,-73.9576891362,40.6772179707,0,2,1,0,4
2096485,-74.026184631,40.6310967153,0,2,3,0,1
2096514,-73.8672356045,40.7362330063,1,1,0,1,2
2096546,-73.917548584,40.6743196825,0,2,1,0,4
2096550,-73.9556676648,40.8003659915,1,0,2,3,0
2096575,-73.943342406,40.8275772492,1,0,2,4,0
2096585,-73.9897098891,40.6591207403,0,2,1,0,1
2096589,-73.9046156012,40.8871831174,1,0,2,4,5
2096636,-73.8662595185,40.8683713426,1,0,2,4,5
2096637,-73.8333878734,40.6874748857,1,1,0,1,2
2096659,-73.9404973943,40.8371027153,1,0,2,4,0
2096681,-74.0146253191,40.6395115401,0,2,1,0,1
2096712,-73.9949659438,40.64494429,0,2,1,0,1
2096753,-73.9261031136,40.6095073687,0,2,1,0,1
2096754,-73.9494924034,40.6609051979,0,2,1,0,1
2096829,-73.9611262247,40.5821890992,0,2,1,0,1
2096845,-73.95581621,40.7343769876,0,2,1,3,4
2096875,-73.9651584674,40.8027434393,1,0,2,3,0
2096979,-73.988140746,40.7272430004,0,2,1,3,4
2096980,-73.8333842745,40.6874721357,1,1,0,1,2
2097021,-73.857873304,40.8911422713,1,0,2,4,5
2097066,-73.8149497364,40.6803185243,1,1,0,1,2
2097067,-73.8816469666,40.7426961467,1,1,0,1,2
2097083,-73.9387004999,40.6928408985,0,2,1,0,4
2097099,-73.8158977357,40.7104357051,1,1,0,1,2
2097135,-73.9421569099,40.7988394245,1,0,2,4,0
2097136,-73.9619766069,40.8021687859,1,0,2,3,0
2097261,-73.9997003886,40.7613965333,0,2,1,3,0
2097264,-73.9529012025,40.8000190588,1,0,2,3,0
2097269,-73.9941439763,40.7313304034,0,2,1,3,4
2097271,-73.9501787744,40.774656583,1,0,2,3,0
2097272,-73.9345415367,40.6977050831,0,2,1,3,4
2097314,-73.8900551531,40.8653031938,1,0,2,4,5
2097365,-73.9528419443,40.7816979532,1,0,2,3,0
2097366,-73.9488248476,40.7887392262,1,0,2,3,0
2097406,-73.9957344929,40.5727973903,0,2,3,0,1
2097418,-73.9659777979,40.6837752387,0,2,1,0,4
2097426,-73.92165421,40.6625062817,0,2,1,0,4
2097427,-73.9522550388,40.8246938427,1,0,2,4,0
2097440,-73.8664474304,40.7568040129,1,1,0,1,2
2097443,-73.9876104258,40.727001406,0,2,1,3,4
2097490,-73.9748390176,40.6871755445,0,2,1,0,4
2097554,-73.9394571631,40.7173410729,0,2,1,3,4
2097590,-73.9855890565,40.6646016218,0,2,1,0,1
2097641,-73.9117024244,40.8748705861,1,0,2,4,5
2097642,-73.9445993433,40.6936590858,0,2,1,0,4
2097668,-73.9111999101,40.8477196275,1,0,2,4,5
2097691,-73.9922475567,40.7187291108,0,2,1,3,4
2097708,-73.8543310949,40.8405859681,1,0,2,4,5
2097731,-73.9622353751,40.798084717,1,0,2,3,0
2097760,-73.9155343708,40.8386131948,1,0,2,4,5
2097770,-73.8109197704,40.7207040445,1,1,0,1,2
2097827,-73.9131926103,40.688979061,0,2,1,0,4
2097919,-73.8581764687,40.7303950854,1,1,0,1,2
2097921,-73.961723652,40.6830218346,0,2,1,0,4
2098028,-73.9987045602,40.7372345104,0,2,1,3,4
2098037,-73.904776752,40.8605240367,1,0,2,4,5
2098038,-73.9135283819,40.6886499412,0,2,1,0,4
2098039,-73.9825250287,40.7202870689,0,2,1,3,4
2098098,-73.9635348199,40.7995288622,1,0,2,3,0
2098148,-73.9099790472,40.7028843376,0,1,1,3,4
2098149,-73.9557149236,40.7293293442,0,2,1,3,4
2098153,-73.9478060046,40.8261877851,1,0,2,4,0
2098154,-73.9518504924,40.8245097785,1,0,2,4,0
2098155,-73.9405920266,40.706842947,0,2,1,3,4
2098156,-73.9657980594,40.6335127685,0,2,1,0,1
2098172,-73.8340910864,40.6946864239,1,1,0,1,2
2098200,-73.9254268855,40.6699910561,0,2,1,0,4
2098234,-73.993079715,40.6952175167,0,2,1,0,4
2098272,-73.9390466153,40.6731912536,0,2,1,0,4
2098311,-73.9549286803,40.7342064689,0,2,1,3,4
2098326,-73.9719165422,40.7514049827,0,2,1,3,4
2098358,-74.0225317935,40.6320718891,0,2,3,0,1
2098379,-73.7098517251,40.7467419284,1,1,0,1,2
2098380,-73.9558453773,40.7175873188,0,2,1,3,4
2098402,-73.8980420069,40.6763955694,0,1,1,0,4
2098403,-73.9198200201,40.8390416837,1,0,2,4,5
2098404,-73.9123452706,40.7684967743,1,0,2,3,0
2098406,-73.94267173,40.6497938689,0,2,1,0,1
2098456,-73.8889473905,40.8401880822,1,0,2,4,5
2098482,-73.8095657339,40.7223843538,1,1,0,1,2
2098532,-73.9565870386,40.7364495698,0,2,1,3,4
2098533,-73.961273243,40.6514924231,0,2,1,0,1
2098576,-74.0037586748,40.6493661854,0,2,1,0,1
2098583,-73.9429521822,40.7559066431,1,0,2,3,0
2098617,-73.9624321029,40.6734867231,0,2,1,0,4
2098663,-73.8713754699,40.7674866819,1,1,0,1,2
2098686,-73.9830212148,40.6701429771,0,2,1,0,1
2098748,-73.9793617875,40.6135641182,0,2,1,0,1
2098769,-73.9640740156,40.7976187009,1,0,2,3,0
2098770,-73.8842240934,40.6572815713,0,1,1,0,2
2098788,-73.9414096017,40.7943541599,1,0,2,3,0
2098790,-73.9845400299,40.7272672761,0,2,1,3,4
2098813,-73.9151024898,40.8315424984,1,0,2,4,5
2098814,-73.9441779718,40.7963811442,1,0,2,3,0
2098821,-74.1212879237,40.6123903391,0,2,3,2,3
2098822,-73.978166267,40.7448793249,0,2,1,3,4
2098825,-73.8367544609,40.6864970811,1,1,0,1,2
2098832,-73.78497151,40.7114251039,1,1,0,1,2
2098868,-73.7670653963,40.6063005111,0,1,0,1,2
2098891,-73.9982824766,40.7330816929,0,2,1,3,4
2098898,-73.9375585774,40.6992602979,0,2,1,3,4
2098940,-73.8969488361,40.7142449713,1,1,1,3,4
2098957,-73.9372053388,40.6339673224,0,2,1,0,1
2098978,-74.1404510118,40.5739303045,0,2,3,2,3
2099065,-73.9641965682,40.7980771086,1,0,2,3,0
2099067,-73.9255498733,40.7697247285,1,0,2,3,0
2099068,-73.9031186863,40.8844536506,1,0,2,4,5
2099087,-73.9804144798,40.7207368697,0,2,1,3,4
2099088,-73.9476952634,40.8061842136,1,0,2,4,0
2099187,-73.9068214301,40.6835531527,0,1,1,0,4
2099281,-73.9313767177,40.6086185796,0,2,1,0,1
2099290,-73.9195836564,40.8462244221,1,0,2,4,5
2099326,-73.9778274902,40.6892841429,0,2,1,0,4
2099329,-73.97004868,40.6351910197,0,2,1,0,1
2099338,-73.9251453898,40.8148149109,1,0,2,4,0
2099354,-73.7701153085,40.7570472962,1,1,0,1,2
2099441,-73.9691708182,40.6948595206,0,2,1,0,4
2099477,-73.8249045026,40.6857083782,1,1,0,1,2
2099478,-73.9227304709,40.6886619775,0,2,1,0,4
2099490,-73.983004695,40.7349743318,0,2,1,3,4
2099505,-73.9655133802,40.7103060236,0,2,1,3,4
2099511,-73.8944555744,40.7533939104,1,1,2,3,0
2099657,-73.9178502105,40.8772383065,1,0,2,4,5
2099660,-74.009341956,40.6316757229,0,2,1,0,1
2099667,-73.9053350631,40.8873538803,1,0,2,4,5
2099675,-73.8887014309,40.6329260097,0,1,1,0,1
2099696,-74.007752027,40.7151499434,0,2,1,3,4
2099741,-73.9560819152,40.687093061,0,2,1,0,4
2099789,-73.9478202693,40.7987817433,1,0,2,3,0
2099922,-73.927896847,40.8327808388,1,0,2,4,0
2099929,-73.9785884131,40.7900852831,1,0,2,3,0
2099979,-74.008705061,40.6377582221,0,2,1,0,1
2100045,-73.9928213861,40.7164784448,0,2,1,3,4
2100053,-73.7221126707,40.7620357715,1,1,0,1,2
2100189,-73.9432581375,40.6721586271,0,2,1,0,4
2100205,-73.9400812664,40.8336798444,1,0,2,4,0
2100276,-73.9587987007,40.6610763393,0,2,1,0,1
2100310,-73.9692004652,40.693133069,0,2,1,0,4
2100458,-73.8518848867,40.7397083606,1,1,0,1,2
2100459,-74.0005088067,40.7389115602,0,2,1,3,4
2100460,-73.7510477185,40.694786524,1,1,0,1,2
2100468,-73.9354461937,40.679631277,0,2,1,0,4
2100471,-73.9471978654,40.8275818236,1,0,2,4,0
2100474,-73.9535999749,40.8027887714,1,0,2,3,0
2100476,-73.9545566742,40.6447762241,0,2,1,0,1
2100478,-73.9519852886,40.6577278098,0,2,1,0,1
2100480,-73.8965856013,40.6670400666,0,1,1,0,4
2100572,-73.8738618351,40.6860524248,0,1,0,1,2
2100573,-73.9364550522,40.6840866057,0,2,1,0,4
2100585,-73.90682699,40.9066557002,1,0,2,4,5
2100586,-73.9620625174,40.7148063479,0,2,1,3,4
2100613,-73.9327621423,40.8565035398,1,0,2,4,5
2100614,-73.9618214666,40.7136973846,0,2,1,3,4
2100621,-73.9170239985,40.7627362792,1,0,2,3,0
2100644,-73.8770818895,40.7329090578,1,1,0,1,2
2100656,-73.9981489613,40.6035611781,0,2,3,0,1
2100733,-73.9846278875,40.6435682357,0,2,1,0,1
2100774,-73.7702203964,40.664847884,1,1,0,1,2
2100785,-73.9401311935,40.6737792051,0,2,1,0,4
2100789,-73.9490447504,40.7043080916,0,2,1,3,4
2100790,-73.7335669079,40.7709970044,1,1,0,1,2
2100799,-73.9176355759,40.8374097862,1,0,2,4,5
2100912,-73.8520100775,40.7418329621,1,1,0,1,2
2100913,-73.8186084386,40.6739756741,1,1,0,1,2
2100947,-73.9407025685,40.8380195543,1,0,2,4,0
2100955,-73.8699969374,40.7450221153,1,1,0,1,2
2100956,-73.8555356281,40.9000184261,1,0,2,4,5
2100957,-73.944121382,40.8121660339,1,0,2,4,0
2100958,-73.9209361026,40.845662692,1,0,2,4,5
2101057,-73.9511795677,40.7934200144,1,0,2,3,0
2101128,-73.9568468504,40.6751535872,0,2,1,0,4
2101130,-73.9480393076,40.6939982969,0,2,1,0,4
2101137,-73.9452571968,40.8059744826,1,0,2,4,0
2101214,-73.773831601,40.6841508733,1,1,0,1,2
2101257,-73.9347581366,40.6974801351,0,2,1,3,4
2101306,-73.8803910044,40.7367277535,1,1,0,1,2
2101307,-73.80257049,40.7625613111,1,1,0,1,2
2101469,-73.8549043974,40.6688642424,0,1,0,1,2
2101529,-73.8564946267,40.8462153376,1,0,2,4,5
2101696,-74.1837532792,40.5537442358,0,2,3,2,3
2101699,-73.9249986305,40.7719338869,1,0,2,3,0
2101702,-73.8613480441,40.7546461049,1,1,0,1,2
2101709,-73.9552492204,40.8210610381,1,0,2,4,0
2101710,-73.981490912,40.6768152902,0,2,1,0,4
2101711,-73.8770477393,40.7514168938,1,1,0,1,2
2101721,-73.9494472372,40.82513729,1,0,2,4,0
2101741,-73.8652654297,40.8700581755,1,0,2,4,5
2101756,-73.9681866435,40.762226543,1,0,1,3,0
2101768,-73.956795171,40.8217066364,1,0,2,4,0
2101781,-73.9533114224,40.6889117534,0,2,1,0,4
2101811,-73.9640996468,40.6496323772,0,2,1,0,1
2101812,-73.9168771359,40.6924017658,0,2,1,0,4
2101825,-73.7606425112,40.7182417615,1,1,0,1,2
2101845,-73.9156658045,40.8233087639,1,0,2,4,0
2101846,-73.9749072544,40.6687361678,0,2,1,0,1
2101851,-73.9151929699,40.7690615776,1,0,2,3,0
2101852,-73.9832286128,40.7198425226,0,2,1,3,4
2101853,-73.9399710347,40.7996507464,1,0,2,4,0
2101854,-73.9185498942,40.6839106385,0,2,1,0,4
2101879,-73.9613450874,40.6518931855,0,2,1,0,1
2101898,-73.8215622041,40.5845850789,0,1,0,1,2
2101932,-73.9621547132,40.8002008755,1,0,2,3,0
2101995,-73.7606568719,40.7182610047,1,1,0,1,2
2102020,-73.9067168211,40.7712206276,1,0,2,3,0
2102032,-73.8776751186,40.6672410953,0,1,0,1,2
2102080,-73.8555229567,40.8792219071,1,0,2,4,5
2102084,-73.9207153929,40.7609493056,1,0,2,3,0
2102097,-73.9401875654,40.7234759924,0,2,1,3,4
2102139,-73.9485261337,40.8107737656,1,0,2,4,0
2102140,-74.001023077,40.624712567,0,2,1,0,1
2102163,-73.8592027497,40.6835404218,0,1,0,1,2
2102165,-74.1349998504,40.6374075709,0,2,3,2,3
2102203,-73.875666375,40.8765885028,1,0,2,4,5
2102285,-73.8913885387,40.7351274793,1,1,0,3,4
2102325,-73.9967039651,40.6946961717,0,2,1,0,4
2102332,-73.9808386422,40.7135154769,0,2,1,3,4
2102336,-73.997782256,40.6932661731,0,2,1,0,4
2102337,-73.937892789,40.7624722005,1,0,2,3,0
2102339,-73.9842259849,40.7279232303,0,2,1,3,4
2102385,-73.9494632618,40.7802500455,1,0,2,3,0
2102386,-73.949601907,40.6733994749,0,2,1,0,4
2102429,-73.8933334364,40.7576719381,1,0,2,3,0
2102430,-73.9984854413,40.6933457828,0,2,1,0,4
2102458,-73.9044823428,40.8867960062,1,0,2,4,5
2102460,-73.9090862337,40.7783862907,1,0,2,3,0
2102519,-73.8510430707,40.6691392753,0,1,0,1,2
2102529,-73.963614664,40.7129239425,0,2,1,3,4
2102548,-73.997793075,40.6932442152,0,2,1,0,4
2102549,-74.1213097934,40.6125330455,0,2,3,2,3
2102557,-73.9531588778,40.6391461077,0,2,1,0,1
2102560,-74.1356210876,40.6328312737,0,2,3,2,3
2102563,-73.8838819559,40.6654167594,0,1,0,1,2
2102590,-73.9297162455,40.6669388187,0,2,1,0,4
2102612,-73.893472963,40.7584515752,1,0,2,3,0
2102613,-73.879592158,40.6835772876,0,1,0,1,2
2102649,-74.1633349326,40.6302535664,0,2,3,2,3
2102650,-73.8799952211,40.7521199134,1,1,0,1,2
2102668,-73.9484837084,40.6742333915,0,2,1,0,4
2102718,-73.9705282649,40.7974640823,1,0,2,3,0
2102746,-73.8903495673,40.6692026674,0,1,1,0,4
2102756,-73.9187354755,40.8334087761,1,0,2,4,5
2102778,-73.9303636911,40.68553781,0,2,1,0,4
2102779,-74.0018440228,40.7407038694,0,2,1,3,4
2102825,-73.9985034725,40.6933128458,0,2,1,0,4
2102826,-73.9243959717,40.7430752368,1,0,1,3,4
2102849,-73.9307159563,40.769873422,1,0,2,3,0
2102859,-73.9015142872,40.6980328907,0,1,1,3,4
2102967,-73.9386186959,40.8247862002,1,0,2,4,0
2102968,-74.1579778714,40.6196579092,0,2,3,2,3
2103049,-73.9556200555,40.7146668065,0,2,1,3,4
2103061,-73.9132572976,40.783387671,1,0,2,3,0
2103136,-73.8946161306,40.834424016,1,0,2,4,5
2103164,-73.8885703894,40.8236068963,1,0,2,4,5
2103173,-74.0205622207,40.6357996801,0,2,3,0,1
2103174,-74.0017441895,40.6490396044,0,2,1,0,1
2103187,-74.0204505081,40.6357338251,0,2,3,0,1
2103239,-73.8641559464,40.7282064875,1,1,0,1,2
2103263,-73.961634952,40.7995941189,1,0,2,3,0
2103270,-73.9295049251,40.8532408888,1,0,2,4,5
2103284,-73.9716926396,40.6922553829,0,2,1,0,4
2103290,-73.8821208634,40.7359280686,1,1,0,1,2
2103291,-73.9349856049,40.8451280141,1,0,2,4,0
2103300,-73.870425559,40.8660623149,1,0,2,4,5
2103318,-73.9139643113,40.7001206602,0,2,1,3,4
2103350,-73.9518829477,40.8146041023,1,0,2,4,0
2103360,-73.9485305721,40.6742361573,0,2,1,0,4
2103375,-73.8690211433,40.8980885334,1,0,2,4,5
2103376,-73.9629283319,40.7665589189,1,0,2,3,0
2103396,-73.8014347649,40.7185087323,1,1,0,1,2
2103397,-73.7811364996,40.6863663127,1,1,0,1,2
2103409,-73.9989715205,40.7415327944,0,2,1,3,4
2103416,-73.8351456145,40.8413725779,1,0,2,4,5
2103428,-73.850420249,40.7250384783,1,1,0,1,2
2103429,-74.0288229156,40.6169302187,0,2,3,0,1
2103438,-73.9538044323,40.6539105638,0,2,1,0,1
2103459,-73.8173446566,40.7944960532,1,1,0,1,2
2103480,-74.1405648953,40.5630469977,0,2,3,2,3
2103481,-73.9241124069,40.7005450031,0,2,1,3,4
2103492,-74.062734254,40.5965366019,0,2,3,2,3
2103493,-73.815350333,40.7609054614,1,1,0,1,2
2103564,-73.9830870571,40.7801034357,1,0,2,3,0
2103565,-73.9577513263,40.727013535,0,2,1,3,4
2103571,-73.8202655294,40.6824596436,1,1,0,1,2
2103573,-73.9272719784,40.8655714422,1,0,2,4,5
